17603,Michael Finley,1289,/players/f/finlemi01.html,23,27,18,29.5,5.2,11.0,.475,0.5,2.0,.255,4.7,9.0,.525,.498,2.1,2.6,.812,1.3,3.2,4.4,2.5,0.7,0.1,1.6,1.6,13.0
17604,Wesley Person,1289,/players/p/persowe01.html,25,80,42,29.1,5.1,11.3,.453,2.1,5.2,.413,3.0,6.1,.487,.548,1.1,1.4,.798,0.9,2.8,3.7,1.5,1.1,0.3,1.0,1.3,13.5
17605,Rex Chapman,1289,/players/c/chapmre01.html,29,65,33,28.2,5.1,11.5,.443,1.7,4.8,.350,3.4,6.7,.510,.517,1.9,2.3,.832,0.4,2.4,2.8,2.8,0.8,0.1,1.5,1.7,13.8
17606,Danny Manning,1289,/players/m/mannida01.html,30,77,17,27.7,5.5,10.3,.536,0.1,0.5,.194,5.4,9.9,.552,.540,2.4,3.3,.721,1.8,4.3,6.1,2.2,1.1,1.0,2.1,3.5,13.5
17607,Cedric Ceballos,1289,/players/c/cebalce01.html,27,42,32,27.3,5.9,12.7,.464,0.5,1.9,.259,5.4,10.8,.501,.484,3.0,4.1,.737,2.2,4.4,6.6,1.2,0.7,0.4,1.6,2.2,15.3
17608,Mark Bryant,1289,/players/b/bryanma01.html,31,41,18,24.8,3.7,6.7,.553,0.0,0.0,,3.7,6.7,.553,.553,1.9,2.6,.704,1.6,3.5,5.2,1.1,0.5,0.1,1.1,3.3,9.3
17609,Sam Cassell,1289,/players/c/cassesa01.html,27,22,9,24.5,4.5,11.0,.415,0.9,2.8,.306,3.7,8.1,.453,.454,4.8,5.6,.855,0.5,1.7,2.3,4.5,1.0,0.3,2.7,3.0,14.8
17610,Robert Horry,1289,/players/h/horryro01.html,26,32,15,22.5,2.6,6.1,.421,0.8,2.4,.308,1.8,3.7,.496,.482,1.0,1.6,.640,1.3,2.5,3.7,1.7,0.9,0.8,1.4,2.5,6.9
17611,A.C. Green,1289,/players/g/greenac01.html,33,27,19,20.3,2.3,4.7,.477,0.0,0.1,.000,2.3,4.6,.488,.477,1.1,1.8,.646,1.2,3.9,5.1,0.6,0.7,0.0,0.7,1.3,5.7
17612,Joe Kleine,1289,/players/k/kleinjo01.html,35,23,10,15.9,1.4,3.5,.400,0.0,0.0,1.000,1.3,3.4,.392,.406,0.6,0.8,.722,0.9,2.6,3.5,0.5,0.4,0.3,0.9,2.0,3.4
17613,Wayman Tisdale,1289,/players/t/tisdawa01.html,32,53,15,14.7,3.0,7.0,.426,0.0,0.0,,3.0,7.0,.426,.426,0.6,0.9,.625,0.7,1.6,2.3,0.4,0.2,0.4,0.7,2.1,6.5
17614,Mike Brown,1289,/players/b/brownmi01.html,33,6,1,13.8,0.8,2.0,.417,0.0,0.0,,0.8,2.0,.417,.417,1.0,1.7,.600,1.5,2.7,4.2,0.8,0.2,0.2,0.3,1.5,2.7
17615,Loren Meyer,1289,/players/m/meyerlo01.html,24,35,17,12.8,2.1,4.7,.446,0.1,0.1,.600,2.0,4.6,.441,.455,1.1,1.5,.712,1.1,1.6,2.7,0.3,0.1,0.3,1.0,2.1,5.4
17616,Steve Nash,1289,/players/n/nashst01.html,22,65,2,10.5,1.1,2.7,.423,0.4,0.8,.418,0.8,1.8,.425,.489,0.6,0.8,.824,0.2,0.7,1.0,2.1,0.3,0.0,1.0,1.4,3.3
17617,Tony Dumas,1289,/players/d/dumasto01.html,24,6,1,8.5,1.0,3.2,.316,0.2,0.7,.250,0.8,2.5,.333,.342,0.2,0.3,.500,0.0,0.3,0.3,0.5,0.0,0.2,0.2,1.5,2.3
17618,Chucky Brown,1289,/players/b/brownch01.html,28,10,0,8.3,1.3,2.6,.500,0.0,0.0,,1.3,2.6,.500,.500,0.8,1.1,.727,0.3,1.3,1.6,0.4,0.0,0.2,0.4,1.4,3.4
17619,Rumeal Robinson,1289,/players/r/robinru01.html,30,12,0,7.3,1.3,2.8,.471,0.3,0.8,.300,1.1,2.0,.542,.515,0.1,0.3,.250,0.1,0.5,0.6,0.7,0.1,0.0,0.4,0.7,3.0
17620,Dexter Boney,1289,/players/b/boneyde01.html,26,8,0,6.0,0.8,2.4,.316,0.1,0.8,.167,0.6,1.6,.385,.342,0.8,1.0,.750,0.4,0.4,0.8,0.0,0.3,0.1,0.1,0.4,2.4
17621,Horacio Llamas Grey,1289,/players/l/llamaho01.html,23,20,2,5.1,0.8,1.4,.536,0.0,0.0,,0.8,1.4,.536,.536,0.2,0.4,.500,0.2,0.7,0.9,0.2,0.5,0.3,0.6,1.3,1.7
17622,Ben Davis,1289,/players/d/davisbe01.html,24,20,0,4.9,0.5,1.3,.385,0.0,0.0,,0.5,1.3,.385,.385,0.5,1.0,.450,0.6,0.8,1.4,0.0,0.2,0.1,0.2,0.8,1.5
17623,Michael Finley,1290,/players/f/finlemi01.html,22,82,72,39.2,5.7,11.9,.476,0.7,2.3,.328,4.9,9.6,.511,.508,3.0,3.9,.749,1.7,2.9,4.6,3.5,1.0,0.4,1.6,2.4,15.0
17624,Charles Barkley,1290,/players/b/barklch01.html,32,71,71,37.1,8.2,16.3,.500,0.7,2.5,.280,7.5,13.9,.539,.521,6.2,8.0,.777,3.4,8.1,11.6,3.7,1.6,0.8,3.1,2.9,23.2
17625,Kevin Johnson,1290,/players/j/johnske02.html,29,56,55,35.8,6.1,12.0,.507,0.4,1.0,.368,5.7,11.0,.520,.523,6.1,7.1,.859,0.8,3.2,3.9,9.2,1.5,0.2,3.0,2.6,18.7
17626,Wesley Person,1290,/players/p/persowe01.html,24,82,47,31.8,4.8,10.7,.445,1.4,3.8,.374,3.3,6.9,.484,.511,1.8,2.3,.771,0.7,3.2,3.9,1.7,0.7,0.3,1.1,1.8,12.7
17627,Hot Rod Williams,1290,/players/w/williho01.html,33,62,58,26.6,2.9,6.4,.453,0.0,0.0,.000,2.9,6.4,.455,.453,1.5,2.1,.731,2.1,3.9,6.0,1.0,0.7,1.5,1.0,2.7,7.3
17628,A.C. Green,1290,/players/g/greenac01.html,32,82,36,25.8,2.6,5.4,.484,0.2,0.6,.269,2.5,4.8,.513,.500,2.0,2.9,.709,2.0,4.7,6.8,0.9,0.5,0.3,1.0,1.7,7.5
17629,Danny Manning,1290,/players/m/mannida01.html,29,33,4,24.7,5.4,11.8,.459,0.1,0.4,.214,5.3,11.3,.468,.463,2.5,3.3,.752,0.9,3.4,4.3,2.0,1.2,0.7,2.3,3.7,13.4
17630,Elliot Perry,1290,/players/p/perryel01.html,26,81,26,20.6,3.2,6.8,.475,0.3,0.7,.407,2.9,6.0,.484,.497,1.9,2.4,.778,0.4,1.3,1.7,4.4,1.1,0.1,1.8,1.7,8.6
17631,Wayman Tisdale,1290,/players/t/tisdawa01.html,31,63,6,18.3,4.4,9.0,.495,0.0,0.0,,4.4,9.0,.495,.495,1.8,2.4,.765,0.9,2.5,3.4,0.9,0.2,0.6,1.0,3.0,10.7
17632,Tony Smith,1290,/players/s/smithto02.html,27,34,2,15.5,2.1,5.1,.405,0.7,2.3,.325,1.3,2.8,.469,.477,0.7,1.1,.649,0.7,0.9,1.6,2.5,0.6,0.1,1.2,1.8,5.6
17633,Mario Bennett,1290,/players/b/bennema01.html,22,19,14,12.1,1.5,3.4,.453,0.0,0.1,.000,1.5,3.3,.460,.453,1.4,2.2,.643,1.1,1.5,2.6,0.3,0.6,0.6,0.6,2.4,4.5
17634,Joe Kleine,1290,/players/k/kleinjo01.html,34,56,9,11.8,1.3,3.0,.420,0.0,0.1,.286,1.2,2.9,.426,.426,0.4,0.4,.800,0.6,1.7,2.4,0.8,0.2,0.1,0.7,2.0,2.9
17635,Chris Carr,1290,/players/c/carrch01.html,21,60,10,9.8,1.5,3.6,.415,0.2,0.7,.262,1.3,2.9,.451,.440,0.8,1.0,.817,0.5,1.3,1.7,0.7,0.2,0.1,0.7,1.3,4.0
17636,David Wood,1290,/players/w/woodda01.html,31,4,0,8.5,0.3,1.5,.167,0.0,0.0,,0.3,1.5,.167,.167,0.5,0.5,1.000,0.5,0.8,1.3,0.5,0.3,0.0,0.5,2.3,1.0
17637,Stefano Rusconi,1290,/players/r/ruscost01.html,27,7,0,4.3,0.4,1.3,.333,0.0,0.0,,0.4,1.3,.333,.333,0.3,0.7,.400,0.4,0.4,0.9,0.4,0.0,0.3,0.4,1.4,1.1
17638,Terrence Rencher,1290,/players/r/renchte01.html,22,2,0,4.0,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.5,1.5,.333,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.5
17639,John Coker,1290,/players/c/cokerjo01.html,24,5,0,2.2,0.8,1.0,.800,0.0,0.0,,0.8,1.0,.800,.800,0.0,0.0,,0.4,0.0,0.4,0.2,0.0,0.2,0.0,0.2,1.6
17640,Dan Majerle,1291,/players/m/majerda01.html,29,82,46,37.7,5.3,12.6,.425,2.4,6.7,.363,2.9,5.9,.495,.521,2.5,3.4,.730,1.3,3.3,4.6,4.1,1.2,0.5,1.3,1.9,15.6
17641,Charles Barkley,1291,/players/b/barklch01.html,31,68,66,35.0,8.1,16.8,.486,1.1,3.2,.338,7.1,13.6,.521,.518,5.6,7.5,.748,3.0,8.1,11.1,4.1,1.6,0.7,2.2,3.0,23.0
17642,A.C. Green,1291,/players/g/greenac01.html,31,82,52,32.8,3.8,7.5,.504,0.5,1.5,.339,3.3,6.0,.547,.539,3.1,4.2,.732,2.4,5.8,8.2,1.5,0.7,0.4,1.4,1.8,11.2
17643,Danny Manning,1291,/players/m/mannida01.html,28,46,19,32.8,7.4,13.5,.547,0.1,0.5,.286,7.3,13.1,.556,.551,3.0,4.4,.673,2.1,3.9,6.0,3.3,0.9,1.2,2.6,3.8,17.9
17644,Kevin Johnson,1291,/players/j/johnske02.html,28,47,35,28.8,5.2,11.1,.470,0.1,0.6,.154,5.1,10.6,.487,.474,5.0,6.1,.810,0.7,1.8,2.4,7.7,1.0,0.4,2.2,1.9,15.5
17645,Elliot Perry,1291,/players/p/perryel01.html,25,82,51,24.1,3.7,7.2,.520,0.3,0.7,.417,3.4,6.4,.532,.542,1.9,2.4,.810,0.6,1.2,1.8,4.8,1.9,0.0,2.0,1.7,9.7
17646,Wesley Person,1291,/players/p/persowe01.html,23,78,56,23.1,4.0,8.2,.484,1.5,3.4,.436,2.5,4.8,.519,.575,1.0,1.3,.792,0.9,1.7,2.6,1.3,0.6,0.3,1.0,1.9,10.4
17647,Wayman Tisdale,1291,/players/t/tisdawa01.html,30,65,13,19.6,4.3,8.8,.484,0.0,0.0,,4.3,8.8,.484,.484,1.4,1.9,.770,1.3,2.5,3.8,0.7,0.4,0.4,1.0,2.9,10.0
17648,Danny Ainge,1291,/players/a/aingeda01.html,35,74,1,18.6,2.6,5.7,.460,1.1,2.9,.364,1.6,2.8,.558,.552,1.4,1.8,.808,0.3,1.1,1.5,2.8,0.6,0.1,1.1,2.1,7.7
17649,Joe Kleine,1291,/players/k/kleinjo01.html,33,75,42,12.9,1.6,3.5,.449,0.0,0.0,.000,1.6,3.5,.452,.449,0.6,0.7,.857,1.1,2.4,3.5,0.5,0.2,0.2,0.5,2.3,3.7
17650,Danny Schayes,1291,/players/s/schayda01.html,35,69,27,11.9,1.8,3.6,.508,0.0,0.0,1.000,1.8,3.6,.506,.510,0.7,1.0,.725,0.8,2.2,3.0,1.3,0.3,0.5,0.9,2.5,4.4
17651,Richard Dumas,1291,/players/d/dumasri02.html,25,15,1,11.1,2.5,4.9,.507,0.0,0.1,.000,2.5,4.8,.514,.507,0.5,1.1,.500,1.2,0.7,1.9,0.5,0.7,0.1,0.6,1.5,5.5
17652,Trevor Ruffin,1291,/players/r/ruffitr01.html,24,49,1,6.5,1.7,4.0,.426,0.8,2.0,.384,0.9,2.0,.469,.523,0.6,0.8,.711,0.2,0.3,0.5,1.0,0.3,0.0,1.0,1.1,4.8
17653,Aaron Swinson,1291,/players/s/swinsaa01.html,24,9,0,5.7,1.1,2.0,.556,0.0,0.0,,1.1,2.0,.556,.556,0.4,0.6,.800,0.3,0.6,0.9,0.3,0.1,0.0,0.6,0.9,2.7
17654,Antonio Lang,1291,/players/l/langan02.html,22,12,0,4.4,0.3,0.8,.400,0.0,0.0,,0.3,0.8,.400,.400,0.3,0.3,.750,0.3,0.1,0.3,0.1,0.0,0.2,0.4,0.9,0.9
17655,Dan Majerle,1292,/players/m/majerda01.html,28,80,76,40.1,6.0,14.2,.418,2.4,6.3,.382,3.6,7.9,.447,.503,2.2,3.0,.739,1.5,2.9,4.4,3.4,1.6,0.5,1.7,1.9,16.5
17656,Kevin Johnson,1292,/players/j/johnske02.html,27,67,67,36.6,7.1,14.6,.487,0.1,0.4,.222,7.0,14.2,.494,.490,5.7,6.9,.819,0.8,1.7,2.5,9.5,1.9,0.1,3.5,1.9,20.0
17657,Charles Barkley,1292,/players/b/barklch01.html,30,65,65,35.4,8.0,16.1,.495,0.7,2.7,.270,7.2,13.4,.541,.518,4.9,7.0,.704,3.0,8.1,11.2,4.6,1.6,0.6,3.2,2.5,21.6
17658,A.C. Green,1292,/players/g/greenac01.html,30,82,55,34.5,5.7,11.3,.502,0.1,0.4,.229,5.6,10.9,.513,.506,3.2,4.4,.735,3.4,5.8,9.2,1.7,0.9,0.5,1.2,1.7,14.7
17659,Cedric Ceballos,1292,/players/c/cebalce01.html,24,53,43,30.2,8.0,15.0,.535,0.0,0.2,.000,8.0,14.8,.541,.535,3.0,4.2,.724,2.9,3.6,6.5,1.7,1.1,0.4,1.8,2.3,19.1
17660,Oliver Miller,1292,/players/m/milleol01.html,23,69,30,25.9,4.0,6.6,.609,0.0,0.1,.222,4.0,6.5,.617,.611,1.2,2.0,.584,2.0,4.9,6.9,3.5,1.2,2.3,2.4,3.3,9.2
17661,Danny Ainge,1292,/players/a/aingeda01.html,34,68,1,22.9,3.3,7.9,.417,1.2,3.6,.328,2.1,4.3,.491,.492,1.1,1.4,.830,0.4,1.5,1.9,2.6,0.8,0.1,1.2,2.1,8.9
17662,Elliot Perry,1292,/players/p/perryel01.html,24,27,9,16.0,1.6,4.2,.372,0.0,0.1,.000,1.6,4.1,.382,.372,0.8,1.0,.750,0.4,1.0,1.4,4.6,0.9,0.0,1.6,1.3,3.9
17663,Mark West,1292,/players/w/westma01.html,33,82,50,15.1,2.0,3.5,.566,0.0,0.0,,2.0,3.5,.566,.566,0.7,1.4,.500,1.4,2.2,3.6,0.4,0.4,1.3,0.9,2.6,4.7
17664,Frank Johnson,1292,/players/j/johnsfr01.html,35,70,5,12.5,1.9,4.3,.448,0.0,0.2,.167,1.9,4.1,.460,.452,0.8,1.0,.783,0.4,0.8,1.2,2.1,0.6,0.0,0.9,1.7,4.6
17665,Joe Kleine,1292,/players/k/kleinjo01.html,32,74,4,11.5,1.7,3.5,.488,0.1,0.1,.455,1.6,3.3,.490,.498,0.4,0.5,.769,0.7,1.9,2.6,0.6,0.2,0.3,0.5,1.6,3.9
17666,Negele Knight,1292,/players/k/knighne01.html,26,1,0,8.0,1.0,4.0,.250,0.0,0.0,,1.0,4.0,.250,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
17667,Jerrod Mustaf,1292,/players/m/mustaje01.html,24,33,2,5.9,0.9,2.5,.357,0.0,0.0,,0.9,2.5,.357,.357,0.4,0.7,.591,0.6,1.1,1.7,0.2,0.1,0.2,0.3,0.9,2.2
17668,Duane Cooper,1292,/players/c/coopedu01.html,24,23,2,5.9,0.8,1.8,.439,0.0,0.3,.143,0.7,1.5,.500,.451,0.5,0.7,.733,0.1,0.3,0.4,1.2,0.1,0.0,0.9,0.5,2.1
17669,Joe Courtney,1292,/players/c/courtjo01.html,24,33,1,5.1,1.2,2.4,.513,0.0,0.0,,1.2,2.4,.513,.513,0.7,1.0,.719,0.4,0.4,0.8,0.3,0.1,0.2,0.3,0.7,3.1
17670,Skeeter Henry,1292,/players/h/henrysk01.html,26,4,0,3.8,0.3,1.3,.200,0.0,0.5,.000,0.3,0.8,.333,.200,0.5,1.0,.500,0.0,0.5,0.5,1.0,0.0,0.0,0.3,0.3,1.0
17671,Malcolm Mackey,1292,/players/m/mackema01.html,23,22,0,3.1,0.6,1.7,.378,0.0,0.1,.000,0.6,1.6,.400,.378,0.2,0.4,.500,0.5,0.5,1.1,0.0,0.0,0.1,0.1,0.4,1.5
17672,Dan Majerle,1293,/players/m/majerda01.html,27,82,82,39.0,6.2,13.4,.464,2.0,5.3,.381,4.2,8.0,.520,.541,2.5,3.2,.778,1.5,3.2,4.7,3.8,1.7,0.4,1.6,2.2,16.9
17673,Charles Barkley,1293,/players/b/barklch01.html,29,76,76,37.6,9.4,18.1,.520,0.9,2.9,.305,8.5,15.2,.561,.545,5.9,7.7,.765,3.1,9.1,12.2,5.1,1.6,1.0,3.1,2.6,25.6
17674,Kevin Johnson,1293,/players/j/johnske02.html,26,49,47,33.5,5.8,11.5,.499,0.0,0.2,.125,5.7,11.4,.504,.500,4.6,5.6,.819,0.6,1.5,2.1,7.8,1.7,0.4,3.1,2.0,16.1
17675,Richard Dumas,1293,/players/d/dumasri02.html,23,48,32,27.5,6.3,12.0,.524,0.0,0.1,.333,6.3,11.9,.525,.525,3.2,4.5,.707,2.1,2.6,4.6,1.3,1.8,0.8,1.9,2.6,15.8
17676,Danny Ainge,1293,/players/a/aingeda01.html,33,80,0,27.0,4.2,9.1,.462,1.9,4.7,.403,2.3,4.5,.522,.564,1.5,1.8,.848,0.6,2.1,2.7,3.3,0.9,0.1,1.4,2.2,11.8
17677,Tom Chambers,1293,/players/c/chambto01.html,33,73,0,23.6,4.4,9.8,.447,0.2,0.4,.393,4.2,9.4,.449,.455,3.3,3.9,.837,1.3,3.4,4.7,1.4,0.6,0.3,1.3,2.9,12.2
17678,Cedric Ceballos,1293,/players/c/cebalce01.html,23,74,46,21.7,5.1,8.9,.576,0.0,0.0,.000,5.1,8.9,.577,.576,2.5,3.5,.725,2.3,3.2,5.5,1.0,0.7,0.4,1.4,1.4,12.8
17679,Oliver Miller,1293,/players/m/milleol01.html,22,56,1,19.1,2.2,4.6,.475,0.0,0.1,.000,2.2,4.5,.480,.475,1.3,1.8,.710,1.3,3.7,4.9,2.1,0.7,1.8,1.9,2.6,5.6
17680,Mark West,1293,/players/w/westma01.html,32,82,82,19.0,2.1,3.5,.614,0.0,0.0,,2.1,3.5,.614,.614,1.0,2.0,.518,1.9,3.7,5.6,0.4,0.2,1.3,1.1,3.0,5.3
17681,Negele Knight,1293,/players/k/knighne01.html,25,52,35,17.1,2.4,6.1,.391,0.0,0.1,.000,2.4,6.0,.400,.391,1.3,1.7,.779,0.5,0.7,1.2,2.8,0.4,0.1,1.4,1.3,6.1
17682,Frank Johnson,1293,/players/j/johnsfr01.html,34,77,0,14.6,1.8,4.1,.436,0.0,0.2,.083,1.8,3.9,.450,.438,0.8,1.0,.776,0.5,0.9,1.5,2.4,0.8,0.1,1.0,1.5,4.3
17683,Jerrod Mustaf,1293,/players/m/mustaje01.html,23,32,9,10.5,1.8,4.1,.438,0.0,0.0,.000,1.8,4.0,.442,.438,1.0,1.7,.623,0.9,1.7,2.6,0.3,0.4,0.3,0.7,1.3,4.6
17684,Kurt Rambis,1293,/players/r/rambiku01.html,34,5,0,8.2,0.8,1.4,.571,0.0,0.0,,0.8,1.4,.571,.571,0.2,0.4,.500,0.4,0.8,1.2,0.2,0.6,0.0,1.2,0.6,1.8
17685,Tim Kempton,1293,/players/k/kemptti01.html,29,30,0,5.6,0.6,1.6,.396,0.0,0.0,,0.6,1.6,.396,.396,0.6,1.0,.581,0.4,0.9,1.3,0.6,0.1,0.1,0.5,1.0,1.9
17686,Alex Stivrins,1293,/players/s/stivral01.html,30,10,0,3.5,1.1,1.8,.611,0.0,0.1,.000,1.1,1.7,.647,.611,0.0,0.0,,0.2,0.6,0.8,0.1,0.1,0.1,0.5,0.7,2.2
17687,Jeff Hornacek,1294,/players/h/hornaje01.html,28,81,81,38.0,7.8,15.3,.512,1.0,2.3,.439,6.8,13.0,.525,.546,3.4,3.9,.886,1.3,3.7,5.0,5.1,2.0,0.4,2.1,2.7,20.1
17688,Kevin Johnson,1294,/players/j/johnske02.html,25,78,78,37.2,6.9,14.4,.479,0.1,0.6,.217,6.8,13.8,.490,.484,5.7,7.1,.807,0.8,3.0,3.7,10.7,1.5,0.3,3.5,2.3,19.7
17689,Dan Majerle,1294,/players/m/majerda01.html,26,82,15,34.8,6.7,14.1,.478,1.1,2.8,.382,5.7,11.3,.502,.516,2.8,3.7,.756,1.8,4.1,5.9,3.3,1.6,0.5,1.2,1.9,17.3
17690,Tim Perry,1294,/players/p/perryti01.html,26,80,69,31.0,5.2,9.9,.523,0.0,0.1,.375,5.1,9.8,.525,.525,1.9,2.7,.712,2.6,4.3,6.9,1.7,0.6,1.5,1.8,3.0,12.3
17691,Tom Chambers,1294,/players/c/chambto01.html,32,69,66,28.2,6.2,14.3,.431,0.3,0.7,.367,5.9,13.6,.434,.440,3.7,4.5,.830,1.2,4.6,5.8,2.1,0.8,0.5,1.5,2.8,16.3
17692,Andrew Lang,1294,/players/l/langan01.html,25,81,71,24.3,3.1,5.9,.522,0.0,0.0,.000,3.1,5.9,.523,.522,1.6,2.0,.768,2.1,4.6,6.7,0.5,0.6,2.5,1.1,3.8,7.7
17693,Mark West,1294,/players/w/westma01.html,31,82,11,17.5,2.4,3.8,.632,0.0,0.0,,2.4,3.8,.632,.632,1.3,2.1,.637,1.6,2.9,4.5,0.3,0.2,1.0,1.0,2.9,6.1
17694,Negele Knight,1294,/players/k/knighne01.html,24,42,1,15.0,2.5,5.2,.475,0.1,0.3,.308,2.4,4.9,.485,.484,0.8,1.1,.688,0.4,0.7,1.1,2.7,0.6,0.1,1.4,1.4,5.8
17695,Kurt Rambis,1294,/players/r/rambiku01.html,33,28,5,13.6,1.4,2.9,.463,0.0,0.0,,1.4,2.9,.463,.463,0.5,0.6,.778,0.8,3.0,3.8,1.3,0.4,0.5,0.9,1.6,3.2
17696,Steve Burtt,1294,/players/b/burttst01.html,29,31,2,11.5,2.4,5.2,.463,0.0,0.2,.167,2.4,5.0,.474,.466,1.2,1.7,.704,0.3,0.8,1.1,1.9,0.5,0.1,1.1,1.9,6.0
17697,Cedric Ceballos,1294,/players/c/cebalce01.html,22,64,4,11.3,2.8,5.7,.482,0.0,0.1,.167,2.7,5.6,.487,.484,1.7,2.3,.736,0.9,1.4,2.4,0.8,0.3,0.2,1.1,0.8,7.2
17698,Jerrod Mustaf,1294,/players/m/mustaje01.html,22,52,3,10.5,1.8,3.7,.477,0.0,0.0,,1.8,3.7,.477,.477,0.9,1.4,.690,0.9,1.9,2.8,0.9,0.4,0.3,1.0,1.1,4.5
17699,Ed Nealy,1294,/players/n/nealyed01.html,31,52,4,9.7,1.2,2.3,.512,0.4,1.0,.400,0.8,1.4,.592,.595,0.3,0.5,.667,0.5,1.7,2.1,0.7,0.3,0.0,0.3,0.9,3.1
17700,Kevin Johnson,1295,/players/j/johnske02.html,24,77,76,36.0,7.7,14.9,.516,0.1,0.6,.205,7.6,14.3,.529,.520,6.7,8.0,.843,0.7,2.8,3.5,10.1,2.1,0.1,3.5,2.3,22.2
17701,Jeff Hornacek,1295,/players/h/hornaje01.html,27,80,77,34.2,6.8,13.1,.518,0.8,1.8,.418,6.0,11.3,.534,.547,2.5,2.8,.897,0.9,3.1,4.0,5.1,1.4,0.2,1.6,2.3,16.9
17702,Tom Chambers,1295,/players/c/chambto01.html,31,76,75,32.6,7.3,16.7,.437,0.3,1.0,.274,7.1,15.8,.447,.445,5.0,6.0,.826,1.4,5.1,6.4,2.6,0.9,0.7,2.3,3.1,19.9
17703,Xavier McDaniel,1295,/players/m/mcdanxa01.html,27,66,64,31.9,6.8,13.6,.503,0.0,0.1,.000,6.8,13.5,.506,.503,2.2,3.0,.727,2.1,5.1,7.2,2.3,0.8,0.6,2.2,3.2,15.8
17704,Dan Majerle,1295,/players/m/majerda01.html,25,77,7,29.6,5.2,10.7,.484,0.4,1.1,.349,4.8,9.5,.499,.502,2.9,3.9,.762,2.2,3.2,5.4,2.8,1.4,0.5,1.5,2.1,13.6
17705,Mark West,1295,/players/w/westma01.html,30,82,64,23.9,3.0,4.7,.647,0.0,0.0,,3.0,4.7,.647,.647,1.6,2.5,.655,2.1,4.8,6.9,0.5,0.4,2.0,1.0,3.2,7.7
17706,Eddie Johnson,1295,/players/j/johnsed03.html,31,15,0,20.8,5.9,12.4,.473,0.4,1.4,.286,5.5,11.0,.497,.489,1.4,1.9,.724,1.1,2.0,3.1,1.1,0.6,0.1,1.6,2.5,13.5
17707,Andrew Lang,1295,/players/l/langan01.html,24,63,18,18.3,1.7,3.0,.577,0.0,0.0,.000,1.7,3.0,.580,.577,1.5,2.1,.715,1.8,3.0,4.8,0.4,0.3,2.0,0.7,2.7,4.9
17708,Kenny Battle,1295,/players/b/battlke01.html,26,16,4,16.4,2.4,5.4,.442,0.0,0.1,.000,2.4,5.3,.452,.442,1.3,1.8,.690,1.3,2.0,3.3,0.9,1.2,0.4,1.1,1.6,6.0
17709,Kurt Rambis,1295,/players/r/rambiku01.html,32,62,17,14.5,1.3,2.7,.497,0.0,0.0,.000,1.3,2.7,.503,.497,1.0,1.4,.706,1.2,3.0,4.3,1.0,0.4,0.2,0.7,1.7,3.6
17710,Tim Perry,1295,/players/p/perryti01.html,25,46,2,12.8,1.6,3.1,.521,0.0,0.1,.000,1.6,3.0,.540,.521,0.9,1.5,.614,1.2,1.6,2.7,0.6,0.5,0.9,0.7,1.3,4.2
17711,Negele Knight,1295,/players/k/knighne01.html,23,64,6,12.4,2.0,4.8,.425,0.1,0.4,.240,2.0,4.4,.442,.435,1.1,1.8,.602,0.3,0.8,1.1,3.0,0.3,0.1,1.2,1.3,5.3
17712,Cedric Ceballos,1295,/players/c/cebalce01.html,21,63,0,11.6,3.2,6.7,.487,0.0,0.1,.167,3.2,6.6,.492,.488,1.7,2.6,.663,1.2,1.2,2.4,0.6,0.3,0.1,1.1,1.1,8.2
17713,Ed Nealy,1295,/players/n/nealyed01.html,30,55,0,10.4,0.8,1.8,.464,0.1,0.3,.313,0.7,1.5,.494,.490,0.5,0.7,.737,0.8,1.9,2.7,0.7,0.4,0.1,0.3,0.8,2.2
17714,Joe Barry Carroll,1295,/players/c/carrojo01.html,32,11,0,8.7,1.2,3.3,.361,0.0,0.0,,1.2,3.3,.361,.361,1.0,1.1,.917,0.3,1.9,2.2,1.0,0.1,0.7,1.1,1.6,3.4
17715,Ian Lockhart,1295,/players/l/lockhia01.html,23,1,0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
17716,Kevin Johnson,1296,/players/j/johnske02.html,23,74,74,37.6,7.8,15.7,.499,0.1,0.6,.195,7.7,15.1,.510,.502,6.8,8.1,.838,0.6,3.1,3.6,11.4,1.3,0.2,3.6,1.9,22.5
17717,Tom Chambers,1296,/players/c/chambto01.html,30,81,81,37.6,10.0,20.0,.501,0.3,1.1,.279,9.7,18.9,.513,.508,6.9,8.0,.861,1.5,5.6,7.0,2.3,1.1,0.6,2.7,3.2,27.2
17718,Jeff Hornacek,1296,/players/h/hornaje01.html,26,67,60,34.0,7.2,13.4,.536,0.6,1.5,.408,6.6,12.0,.552,.558,2.6,3.0,.856,1.3,3.4,4.7,5.0,1.7,0.2,1.9,2.1,17.6
17719,Dan Majerle,1296,/players/m/majerda01.html,24,73,23,30.7,4.1,9.6,.424,0.3,1.1,.238,3.8,8.5,.448,.438,2.7,3.6,.762,2.0,3.9,5.9,2.6,1.4,0.4,1.1,2.4,11.1
