17139,Dave Gambee,1259,/players/g/gambeda01.html,23,79,,26.5,5.0,12.0,.419,,,,5.0,12.0,.419,3.7,4.5,.827,,,7.4,1.3,,,,3.5,13.7
17140,Dick Barnett,1259,/players/b/barnedi01.html,24,78,,26.5,6.9,15.3,.452,,,,6.9,15.3,.452,3.1,4.3,.712,,,3.6,2.8,,,,2.2,16.9
17141,Barney Cable,1259,/players/c/cableba01.html,25,75,,21.9,3.5,7.7,.463,,,,3.5,7.7,.463,1.0,1.4,.676,,,6.3,1.1,,,,3.3,8.1
17142,Swede Halbrook,1259,/players/h/halbrsw01.html,28,79,,14.3,2.0,5.9,.335,,,,2.0,5.9,.335,1.0,1.8,.543,,,7.0,0.4,,,,3.3,4.9
17143,Cal Ramsey,1259,/players/r/ramseca01.html,23,2,,13.5,1.0,5.5,.182,,,,1.0,5.5,.182,1.0,2.0,.500,,,3.5,1.5,,,,3.5,3.0
17144,Al Bianchi,1259,/players/b/biancal01.html,28,52,,12.8,2.3,6.6,.345,,,,2.3,6.6,.345,1.2,1.7,.690,,,2.0,1.8,,,,2.6,5.7
17145,Joe Roberts,1259,/players/r/roberjo01.html,24,68,,11.8,1.9,5.2,.370,,,,1.9,5.2,.370,0.9,1.5,.596,,,3.6,0.6,,,,1.8,4.7
17146,Ernie Beck,1259,/players/b/becker01.html,29,3,,6.7,1.0,2.7,.375,,,,1.0,2.7,.375,0.3,0.7,.500,,,3.7,0.7,,,,1.3,2.3
17147,Dolph Schayes,1260,/players/s/schaydo01.html,31,75,,36.5,7.7,19.2,.401,,,,7.7,19.2,.401,7.1,8.0,.893,,,12.8,3.4,,,,3.5,22.5
17148,Larry Costello,1260,/players/c/costela01.html,28,71,,34.8,5.2,11.6,.453,,,,5.2,11.6,.453,3.5,4.1,.862,,,5.5,6.3,,,,3.3,14.0
17149,George Yardley,1260,/players/y/yardlge01.html,31,73,,32.9,7.5,16.5,.453,,,,7.5,16.5,.453,5.2,6.4,.816,,,7.9,1.7,,,,3.1,20.2
17150,Red Kerr,1260,/players/k/kerrre01.html,27,75,,31.6,5.8,14.8,.392,,,,5.8,14.8,.392,3.1,4.1,.752,,,12.2,2.2,,,,2.8,14.7
17151,Hal Greer,1260,/players/g/greerha01.html,23,70,,28.3,5.5,11.6,.476,,,,5.5,11.6,.476,2.1,2.7,.783,,,4.3,2.7,,,,3.0,13.2
17152,Dick Barnett,1260,/players/b/barnedi01.html,23,57,,21.7,5.1,12.3,.412,,,,5.1,12.3,.412,2.2,3.2,.711,,,2.7,2.8,,,,1.7,12.4
17153,Bob Hopkins,1260,/players/h/hopkibo01.html,25,75,,21.5,3.4,8.8,.389,,,,3.4,8.8,.389,1.8,2.3,.782,,,6.2,0.7,,,,2.6,8.7
17154,Al Bianchi,1260,/players/b/biancal01.html,27,69,,18.2,3.1,8.3,.366,,,,3.1,8.3,.366,1.6,2.2,.703,,,2.6,2.4,,,,3.3,7.7
17155,Connie Dierking,1260,/players/d/dierkco01.html,23,71,,15.8,2.7,7.4,.365,,,,2.7,7.4,.365,1.5,2.6,.574,,,6.4,0.8,,,,2.4,6.9
17156,Barney Cable,1260,/players/c/cableba01.html,24,50,,12.0,1.7,4.6,.378,,,,1.7,4.6,.378,0.8,1.1,.702,,,3.5,0.7,,,,1.5,4.3
17157,Frank Selvy,1260,/players/s/selvyfr01.html,27,19,,11.4,1.9,4.9,.383,,,,1.9,4.9,.383,1.6,2.5,.646,,,2.5,1.6,,,,1.3,5.4
17158,Togo Palazzi,1260,/players/p/palazto01.html,27,7,,10.0,1.9,5.9,.317,,,,1.9,5.9,.317,0.6,1.1,.500,,,2.0,0.4,,,,1.0,4.3
17159,Jim Ray,1260,/players/r/rayji01.html,26,4,,5.3,0.3,1.5,.167,,,,0.3,1.5,.167,0.0,0.0,,,,0.0,0.5,,,,0.8,0.5
17160,Paul Seymour,1260,/players/s/seymopa01.html,32,4,,1.8,0.0,1.0,.000,,,,0.0,1.0,.000,0.0,0.0,,,,0.3,0.0,,,,0.3,0.0
17161,Larry Costello,1261,/players/c/costela01.html,27,70,,39.3,5.9,13.5,.437,,,,5.9,13.5,.437,4.0,5.0,.802,,,5.2,5.4,,,,3.8,15.8
17162,Red Kerr,1261,/players/k/kerrre01.html,26,72,,37.1,7.0,15.8,.441,,,,7.0,15.8,.441,3.9,5.1,.766,,,14.0,2.0,,,,2.5,17.8
17163,Dolph Schayes,1261,/players/s/schaydo01.html,30,72,,36.7,7.0,18.1,.387,,,,7.0,18.1,.387,7.3,8.5,.864,,,13.4,2.5,,,,3.9,21.3
17164,Ed Conlin,1261,/players/c/conlied01.html,25,57,,28.1,4.6,12.6,.365,,,,4.6,12.6,.365,2.7,3.7,.739,,,5.3,2.0,,,,2.7,11.9
17165,George Yardley,1261,/players/y/yardlge01.html,30,15,,28.0,6.4,13.3,.482,,,,6.4,13.3,.482,3.9,6.1,.648,,,6.9,1.7,,,,2.5,16.7
17166,Al Bianchi,1261,/players/b/biancal01.html,26,72,,24.7,4.0,10.5,.377,,,,4.0,10.5,.377,2.1,2.9,.723,,,2.8,2.2,,,,3.6,10.0
17167,Hal Greer,1261,/players/g/greerha01.html,22,68,,23.9,4.5,10.0,.454,,,,4.5,10.0,.454,2.0,2.6,.778,,,2.9,1.5,,,,2.8,11.1
17168,Bob Hopkins,1261,/players/h/hopkibo01.html,24,67,,22.7,3.7,9.1,.403,,,,3.7,9.1,.403,2.6,3.5,.752,,,6.5,1.0,,,,2.7,10.0
17169,Togo Palazzi,1261,/players/p/palazto01.html,26,71,,14.8,3.4,8.6,.392,,,,3.4,8.6,.392,1.6,2.2,.728,,,3.7,0.9,,,,2.5,8.4
17170,Paul Seymour,1261,/players/s/seymopa01.html,31,21,,12.7,1.5,4.7,.327,,,,1.5,4.7,.327,1.2,1.4,.897,,,1.9,1.7,,,,1.2,4.3
17171,George Dempsey,1261,/players/d/dempsge01.html,29,34,,12.1,1.6,4.1,.400,,,,1.6,4.1,.400,1.7,2.1,.795,,,2.9,1.1,,,,1.9,5.0
17172,Connie Dierking,1261,/players/d/dierkco01.html,22,64,,11.3,1.6,4.5,.362,,,,1.6,4.5,.362,1.3,2.2,.593,,,3.6,0.5,,,,2.3,4.6
17173,Tommy Kearns,1261,/players/k/kearnto01.html,22,1,,7.0,1.0,1.0,1.000,,,,1.0,1.0,1.000,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0
17174,Dolph Schayes,1262,/players/s/schaydo01.html,29,72,,40.5,8.1,20.3,.398,,,,8.1,20.3,.398,8.7,9.7,.904,,,14.2,3.1,,,,3.4,24.9
17175,Larry Costello,1262,/players/c/costela01.html,26,72,,38.1,5.3,12.3,.426,,,,5.3,12.3,.426,4.4,5.3,.847,,,5.3,4.4,,,,3.4,14.9
17176,Red Kerr,1262,/players/k/kerrre01.html,25,72,,33.1,5.7,14.2,.399,,,,5.7,14.2,.399,3.9,5.9,.664,,,13.4,1.2,,,,2.7,15.2
17177,Ed Conlin,1262,/players/c/conlied01.html,24,60,,31.2,5.7,14.6,.391,,,,5.7,14.6,.391,3.6,4.5,.796,,,7.3,2.2,,,,2.8,15.0
17178,Bob Harrison,1262,/players/h/harribo02.html,30,72,,25.0,2.9,8.4,.348,,,,2.9,8.4,.348,1.3,1.7,.795,,,2.3,2.3,,,,2.8,7.2
17179,Al Bianchi,1262,/players/b/biancal01.html,25,69,,20.6,3.1,9.1,.344,,,,3.1,9.1,.344,2.0,3.0,.683,,,3.2,1.7,,,,2.7,8.3
17180,Bob Hopkins,1262,/players/h/hopkibo01.html,23,69,,17.7,3.2,8.0,.399,,,,3.2,8.0,.399,1.8,2.3,.764,,,5.7,0.7,,,,2.3,8.2
17181,Earl Lloyd,1262,/players/l/lloydea01.html,29,61,,17.1,2.0,5.9,.331,,,,2.0,5.9,.331,1.3,1.7,.745,,,4.7,1.0,,,,2.9,5.2
17182,Togo Palazzi,1262,/players/p/palazto01.html,25,67,,14.9,3.4,8.6,.394,,,,3.4,8.6,.394,1.8,2.6,.719,,,3.6,0.6,,,,1.9,8.6
17183,Paul Seymour,1262,/players/s/seymopa01.html,30,64,,11.9,1.7,4.9,.340,,,,1.7,4.9,.340,0.8,1.0,.841,,,1.7,1.5,,,,1.4,4.2
17184,Joe Holup,1262,/players/h/holupjo01.html,23,16,,8.3,0.9,3.6,.246,,,,0.9,3.6,.246,1.0,1.4,.696,,,1.4,0.8,,,,1.4,2.8
17185,Dolph Schayes,1263,/players/s/schaydo01.html,28,72,,39.6,6.9,18.2,.379,,,,6.9,18.2,.379,8.7,9.6,.904,,,14.0,3.2,,,,3.0,22.5
17186,Ed Conlin,1263,/players/c/conlied01.html,23,71,,31.7,4.7,12.6,.374,,,,4.7,12.6,.374,4.0,5.2,.769,,,6.1,2.9,,,,2.4,13.4
17187,Red Kerr,1263,/players/k/kerrre01.html,24,72,,30.4,4.6,11.5,.403,,,,4.6,11.5,.403,3.1,4.3,.719,,,11.2,1.3,,,,2.6,12.4
17188,Earl Lloyd,1263,/players/l/lloydea01.html,28,72,,27.3,3.6,9.5,.373,,,,3.6,9.5,.373,1.9,2.5,.749,,,6.0,1.6,,,,3.9,9.0
17189,Al Bianchi,1263,/players/b/biancal01.html,24,68,,23.2,2.9,8.3,.351,,,,2.9,8.3,.351,2.4,3.5,.690,,,3.3,1.6,,,,2.9,8.3
17190,Paul Seymour,1263,/players/s/seymopa01.html,29,65,,19.0,2.2,6.8,.324,,,,2.2,6.8,.324,1.6,1.9,.821,,,2.0,3.0,,,,1.4,6.0
17191,Togo Palazzi,1263,/players/p/palazto01.html,24,42,,18.6,4.0,10.8,.373,,,,4.0,10.8,.373,2.7,3.4,.790,,,4.5,1.0,,,,2.2,10.7
17192,Joe Holup,1263,/players/h/holupjo01.html,22,71,,18.1,2.3,6.9,.329,,,,2.3,6.9,.329,2.9,3.6,.806,,,3.9,1.2,,,,2.5,7.4
17193,Larry Hennessy,1263,/players/h/hennela01.html,27,21,,17.8,2.7,8.3,.320,,,,2.7,8.3,.320,1.1,1.5,.719,,,2.1,1.3,,,,1.3,6.4
17194,Bob Schafer,1263,/players/s/schafbo01.html,,11,,15.2,1.7,6.0,.288,,,,1.7,6.0,.288,1.0,1.2,.846,,,1.0,1.4,,,,1.5,4.5
17195,Jim Tucker,1263,/players/t/tuckeji01.html,24,9,,13.2,1.9,4.9,.386,,,,1.9,4.9,.386,0.0,0.1,.000,,,2.2,0.2,,,,2.9,3.8
17196,Bob Hopkins,1263,/players/h/hopkibo01.html,22,62,,12.3,2.1,5.5,.379,,,,2.1,5.5,.379,1.5,2.0,.746,,,3.8,0.4,,,,1.7,5.7
17197,Don Savage,1263,/players/s/savagdo01.html,28,5,,11.0,1.2,3.8,.316,,,,1.2,3.8,.316,1.2,1.4,.857,,,1.4,0.4,,,,1.4,3.6
17198,Jim Ray,1263,/players/r/rayji01.html,23,4,,10.8,0.5,2.8,.182,,,,0.5,2.8,.182,0.8,1.3,.600,,,1.3,0.8,,,,1.0,1.8
17199,Forest Able,1263,/players/a/ablefo01.html,24,1,,1.0,0.0,2.0,.000,,,,0.0,2.0,.000,0.0,0.0,,,,1.0,1.0,,,,1.0,0.0
17200,Bob Harrison,1263,/players/h/harribo02.html,29,,,,,,,,,,,,,,,,,,,,,,,,
17201,Dolph Schayes,1264,/players/s/schaydo01.html,27,72,,35.0,6.5,16.7,.387,,,,6.5,16.7,.387,7.5,8.8,.858,,,12.4,2.8,,,,3.5,20.4
17202,George King,1264,/players/k/kingge01.html,27,72,,32.5,3.9,10.6,.372,,,,3.9,10.6,.372,2.4,3.8,.640,,,3.5,5.7,,,,2.1,10.3
17203,Paul Seymour,1264,/players/s/seymopa01.html,28,57,,32.0,4.0,11.8,.339,,,,4.0,11.8,.339,3.3,4.1,.807,,,2.7,4.8,,,,2.3,11.3
17204,Red Kerr,1264,/players/k/kerrre01.html,23,72,,29.4,5.2,13.0,.403,,,,5.2,13.0,.403,2.9,4.4,.655,,,8.4,1.2,,,,2.3,13.3
17205,Red Rocha,1264,/players/r/rochare01.html,32,72,,26.2,3.5,9.6,.361,,,,3.5,9.6,.361,3.1,3.9,.783,,,5.8,1.8,,,,3.4,10.0
17206,Earl Lloyd,1264,/players/l/lloydea01.html,27,72,,25.5,3.0,8.8,.335,,,,3.0,8.8,.335,2.6,3.3,.772,,,6.8,1.6,,,,3.7,8.5
17207,Ed Conlin,1264,/players/c/conlied01.html,22,66,,21.6,3.2,8.7,.368,,,,3.2,8.7,.368,1.8,2.7,.680,,,4.9,2.2,,,,1.8,8.2
17208,Dick Farley,1264,/players/f/farledi01.html,23,72,,19.8,2.3,6.3,.373,,,,2.3,6.3,.373,2.0,2.9,.691,,,2.3,2.1,,,,2.1,6.7
17209,Billy Kenville,1264,/players/k/kenvibi01.html,25,72,,17.8,2.4,6.2,.379,,,,2.4,6.2,.379,2.7,3.6,.759,,,3.0,2.2,,,,1.8,7.4
17210,Jim Tucker,1264,/players/t/tuckeji01.html,23,70,,12.8,1.4,4.1,.348,,,,1.4,4.1,.348,0.9,1.2,.795,,,3.3,0.5,,,,2.4,3.8
17211,Paul Seymour,1265,/players/s/seymopa01.html,27,72,,41.0,5.2,14.4,.362,,,,5.2,14.4,.362,4.2,5.1,.811,,,4.3,6.7,,,,1.9,14.6
17212,Dolph Schayes,1265,/players/s/schaydo01.html,26,72,,35.1,5.9,15.3,.383,,,,5.9,15.3,.383,6.8,8.2,.833,,,12.3,3.0,,,,3.4,18.5
17213,Red Rocha,1265,/players/r/rochare01.html,31,72,,34.3,4.1,11.1,.368,,,,4.1,11.1,.368,3.1,3.9,.782,,,6.8,2.5,,,,3.4,11.3
17214,Earl Lloyd,1265,/players/l/lloydea01.html,26,72,,30.7,4.0,10.9,.365,,,,4.0,10.9,.365,2.2,2.9,.750,,,7.7,2.1,,,,3.9,10.2
17215,George King,1265,/players/k/kingge01.html,26,67,,30.1,3.4,9.0,.377,,,,3.4,9.0,.377,2.1,3.4,.611,,,3.4,4.9,,,,2.2,8.9
17216,Red Kerr,1265,/players/k/kerrre01.html,22,72,,21.2,4.2,10.0,.419,,,,4.2,10.0,.419,2.1,3.1,.682,,,6.6,1.1,,,,2.3,10.5
17217,Billy Kenville,1265,/players/k/kenvibi01.html,24,70,,19.7,2.5,6.9,.357,,,,2.5,6.9,.357,2.2,2.9,.766,,,3.5,2.1,,,,1.9,7.1
17218,Dick Farley,1265,/players/f/farledi01.html,22,69,,16.1,2.0,5.1,.385,,,,2.0,5.1,.385,2.0,2.9,.677,,,2.4,1.6,,,,2.1,5.9
17219,Bill Gabor,1265,/players/g/gaborbi01.html,32,3,,15.7,2.3,7.3,.318,,,,2.3,7.3,.318,1.0,1.7,.600,,,1.7,3.7,,,,2.0,5.7
17220,Wally Osterkorn,1265,/players/o/osterwa01.html,26,19,,15.1,1.1,5.1,.206,,,,1.1,5.1,.206,0.8,1.7,.500,,,3.7,0.9,,,,1.7,2.9
17221,Jim Tucker,1265,/players/t/tuckeji01.html,22,20,,14.4,2.0,5.8,.336,,,,2.0,5.8,.336,1.4,1.9,.711,,,4.9,0.6,,,,2.5,5.3
17222,Jackie Moore,1265,/players/m/mooreja01.html,22,,,,,,,,,,,,,,,,,,,,,,,,
17223,Connie Simmons,1265,/players/s/simmoco01.html,29,,,,,,,,,,,,,,,,,,,,,,,,
17224,Paul Seymour,1266,/players/s/seymopa01.html,26,71,,38.4,4.5,11.8,.377,,,,4.5,11.8,.377,4.2,5.2,.813,,,4.1,5.1,,,,2.6,13.1
17225,Dolph Schayes,1266,/players/s/schaydo01.html,25,72,,36.9,5.1,13.5,.380,,,,5.1,13.5,.380,6.8,8.2,.827,,,12.1,3.0,,,,3.2,17.1
17226,George King,1266,/players/k/kingge01.html,25,72,,32.9,3.9,10.3,.376,,,,3.9,10.3,.376,3.6,5.7,.627,,,3.7,3.8,,,,2.5,11.3
17227,Wally Osterkorn,1266,/players/o/osterwa01.html,25,70,,30.9,2.9,8.4,.346,,,,2.9,8.4,.346,3.0,5.2,.579,,,7.0,2.2,,,,3.0,8.8
17228,Earl Lloyd,1266,/players/l/lloydea01.html,25,72,,30.6,3.5,9.3,.374,,,,3.5,9.3,.374,2.2,2.9,.746,,,7.3,1.6,,,,4.2,9.1
17229,Bill Gabor,1266,/players/g/gaborbi01.html,31,61,,19.9,3.3,9.0,.370,,,,3.3,9.0,.370,2.3,3.2,.716,,,1.6,2.7,,,,3.0,9.0
17230,Billy Kenville,1266,/players/k/kenvibi01.html,23,72,,19.5,2.1,5.4,.384,,,,2.1,5.4,.384,1.9,2.5,.747,,,3.4,1.7,,,,1.9,6.0
17231,Bob Lavoy,1266,/players/l/lavoybo01.html,27,60,,19.2,2.0,5.3,.372,,,,2.0,5.3,.372,1.4,1.9,.752,,,4.8,1.1,,,,3.3,5.4
17232,Jim Neal,1266,/players/n/nealji01.html,23,67,,13.4,1.7,5.5,.317,,,,1.7,5.5,.317,1.2,2.0,.591,,,3.8,0.4,,,,2.1,4.7
17233,Bato Govedarica,1266,/players/g/govedba01.html,25,23,,11.2,1.1,3.4,.316,,,,1.1,3.4,.316,1.1,1.6,.676,,,0.8,1.0,,,,1.9,3.3
17234,Dick Knostman,1266,/players/k/knostdi01.html,22,5,,9.4,0.6,2.0,.300,,,,0.6,2.0,.300,1.4,2.2,.636,,,3.4,1.2,,,,1.8,2.6
17235,Al Masino,1266,/players/m/masinal01.html,25,16,,8.2,1.1,2.9,.391,,,,1.1,2.9,.391,1.4,2.3,.622,,,1.3,0.9,,,,1.5,3.7
17236,Ed Earle,1266,/players/e/earleed01.html,26,2,,6.0,0.5,1.0,.500,,,,0.5,1.0,.500,1.0,2.0,.500,,,1.0,0.0,,,,0.0,2.0
17237,Mike Novak,1266,/players/n/novakmi01.html,38,5,,4.8,0.0,1.4,.000,,,,0.0,1.4,.000,0.2,0.4,.500,,,0.4,0.4,,,,1.8,0.2
17238,Paul Seymour,1267,/players/s/seymopa01.html,25,67,,40.1,4.6,11.9,.383,,,,4.6,11.9,.383,5.1,6.2,.817,,,3.7,4.4,,,,3.1,14.2
17239,Dolph Schayes,1267,/players/s/schaydo01.html,24,71,,37.6,5.3,14.1,.374,,,,5.3,14.1,.374,7.2,8.7,.827,,,13.0,3.2,,,,3.8,17.8
17240,Red Rocha,1267,/players/r/rochare01.html,29,69,,35.6,3.9,10.0,.388,,,,3.9,10.0,.388,3.4,4.5,.755,,,7.4,2.0,,,,3.7,11.2
17241,George King,1267,/players/k/kingge01.html,24,71,,35.5,3.6,8.9,.402,,,,3.6,8.9,.402,4.0,6.2,.643,,,4.0,5.1,,,,3.4,11.2
17242,Earl Lloyd,1267,/players/l/lloydea01.html,24,64,,28.2,2.4,7.1,.344,,,,2.4,7.1,.344,2.5,3.6,.693,,,6.9,1.0,,,,3.8,7.4
17243,Wally Osterkorn,1267,/players/o/osterwa01.html,24,49,,20.7,1.7,5.3,.324,,,,1.7,5.3,.324,2.2,3.4,.631,,,4.4,1.2,,,,2.6,5.6
17244,Noble Jorgensen,1267,/players/j/jorgeno01.html,27,70,,19.4,2.1,6.2,.333,,,,2.1,6.2,.333,2.1,2.8,.734,,,3.4,1.1,,,,3.5,6.2
17245,Bill Gabor,1267,/players/g/gaborbi01.html,30,69,,19.4,3.1,8.9,.350,,,,3.1,8.9,.350,3.1,4.1,.764,,,1.5,1.9,,,,3.8,9.4
17246,Bill Calhoun,1267,/players/c/calhobi01.html,25,13,,18.4,1.2,4.2,.291,,,,1.2,4.2,.291,2.5,3.5,.711,,,2.1,1.2,,,,1.5,4.9
17247,Bob Lochmueller,1267,/players/l/lochmbo01.html,25,62,,12.9,1.3,4.0,.322,,,,1.3,4.0,.322,1.2,2.0,.607,,,2.6,0.8,,,,2.3,3.7
17248,Jim Brasco,1267,/players/b/brascji01.html,21,10,,11.1,1.1,4.8,.229,,,,1.1,4.8,.229,1.1,1.4,.786,,,1.5,1.2,,,,1.8,3.3
17249,Al Cervi,1267,/players/c/cervial01.html,35,38,,7.9,0.8,1.9,.437,,,,0.8,1.9,.437,2.1,2.6,.810,,,0.6,0.7,,,,2.4,3.8
17250,Red Rocha,1268,/players/r/rochare01.html,28,66,,38.5,4.5,11.3,.401,,,,4.5,11.3,.401,3.8,5.0,.770,,,8.3,1.9,,,,3.8,12.9
17251,Paul Seymour,1268,/players/s/seymopa01.html,24,66,,33.5,3.1,9.3,.335,,,,3.1,9.3,.335,2.8,3.7,.759,,,3.4,3.3,,,,2.5,9.1
17252,Dolph Schayes,1268,/players/s/schaydo01.html,23,63,,31.8,4.2,11.7,.355,,,,4.2,11.7,.355,5.4,6.7,.807,,,12.3,2.9,,,,3.4,13.8
17253,George King,1268,/players/k/kingge01.html,23,66,,28.6,3.6,8.8,.406,,,,3.6,8.8,.406,2.8,4.0,.712,,,4.2,3.7,,,,3.0,10.0
17254,Wally Osterkorn,1268,/players/o/osterwa01.html,23,66,,26.1,2.2,6.3,.351,,,,2.2,6.3,.351,3.0,5.1,.594,,,6.7,1.8,,,,3.4,7.4
17255,George Ratkovicz,1268,/players/r/ratkoge01.html,29,66,,20.5,2.5,7.2,.349,,,,2.5,7.2,.349,2.5,3.7,.674,,,5.0,1.4,,,,3.6,7.5
17256,Noble Jorgensen,1268,/players/j/jorgeno01.html,26,66,,20.0,2.9,7.0,.413,,,,2.9,7.0,.413,2.3,2.8,.797,,,4.4,1.0,,,,2.9,8.0
17257,Bill Gabor,1268,/players/g/gaborbi01.html,29,57,,19.0,3.0,9.4,.322,,,,3.0,9.4,.322,2.5,3.2,.776,,,1.6,1.5,,,,3.3,8.6
17258,Gerry Calabrese,1268,/players/c/calabge01.html,26,58,,16.2,1.9,5.5,.344,,,,1.9,5.5,.344,1.3,1.8,.709,,,1.4,1.4,,,,1.8,5.0
17259,Al Cervi,1268,/players/c/cervial01.html,34,55,,15.5,1.8,5.1,.354,,,,1.8,5.1,.354,4.0,4.5,.883,,,1.6,2.7,,,,3.2,7.6
17260,Don Savage,1268,/players/s/savagdo01.html,23,12,,9.8,0.8,3.6,.209,,,,0.8,3.6,.209,1.5,2.3,.643,,,2.0,1.0,,,,1.8,3.0
17261,Belus Smawley,1269,/players/s/smawlbe01.html,32,16,,,2.5,7.4,.339,,,,2.5,7.4,.339,2.8,3.4,.815,,,3.0,2.3,,,,2.3,7.8
17262,Al Cervi,1269,/players/c/cervial01.html,33,53,,,2.5,6.5,.382,,,,2.5,6.5,.382,3.7,4.5,.819,,,2.9,3.9,,,,3.4,8.6
17263,Leroy Chollet,1269,/players/c/chollle01.html,25,14,,,0.4,3.6,.118,,,,0.4,3.6,.118,0.9,1.4,.632,,,1.1,0.9,,,,2.1,1.7
17264,Bill Gabor,1269,/players/g/gaborbi01.html,28,61,,,4.2,12.2,.342,,,,4.2,12.2,.342,2.9,4.0,.740,,,2.5,2.0,,,,3.5,11.3
17265,Alex Hannum,1269,/players/h/hannual01.html,27,63,,,2.9,7.8,.368,,,,2.9,7.8,.368,1.7,3.1,.543,,,4.8,1.9,,,,4.3,7.5
17266,Noble Jorgensen,1269,/players/j/jorgeno01.html,25,41,,,3.3,8.8,.376,,,,3.3,8.8,.376,2.7,4.0,.675,,,5.5,1.6,,,,3.5,9.3
17267,Johnny Macknowski,1269,/players/m/macknjo01.html,28,58,,,2.3,7.5,.301,,,,2.3,7.5,.301,2.1,2.9,.718,,,1.9,1.2,,,,2.3,6.6
17268,Ed Peterson,1269,/players/p/petered01.html,26,17,,,1.8,4.8,.370,,,,1.8,4.8,.370,1.2,1.9,.606,,,2.2,0.5,,,,2.6,4.7
17269,George Ratkovicz,1269,/players/r/ratkoge01.html,28,66,,,4.0,9.6,.415,,,,4.0,9.6,.415,4.9,6.7,.731,,,8.3,2.9,,,,3.9,12.9
17270,Dolph Schayes,1269,/players/s/schaydo01.html,22,66,,,5.0,14.1,.357,,,,5.0,14.1,.357,6.9,9.2,.752,,,16.4,3.8,,,,4.1,17.0
17271,Paul Seymour,1269,/players/s/seymopa01.html,23,51,,,2.5,7.5,.325,,,,2.5,7.5,.325,2.3,3.1,.736,,,3.8,3.7,,,,2.7,7.2
17272,Gerry Calabrese,1269,/players/c/calabge01.html,25,46,,,1.5,4.3,.355,,,,1.5,4.3,.355,1.3,1.9,.693,,,1.4,1.4,,,,1.7,4.4
17273,Don Lofgran,1269,/players/l/lofgrdo01.html,22,47,,,1.1,3.7,.297,,,,,,,1.2,2.0,.624,,,,0.6,,,,2.2,3.4
17274,Fred Scolari,1269,/players/s/scolafr01.html,28,31,,,4.2,13.2,.315,,,,,,,3.5,4.3,.833,,,,4.1,,,,3.0,11.9
17275,Paul Seymour,1270,/players/s/seymopa01.html,22,62,,,2.8,8.5,.334,,,,2.8,8.5,.334,2.0,2.8,.716,,,,3.0,,,,2.5,7.7
17276,Leroy Chollet,1270,/players/c/chollle01.html,24,49,,,1.2,3.7,.341,,,,1.2,3.7,.341,0.7,1.1,.625,,,,0.8,,,,1.1,3.2
17277,Ray Corley,1270,/players/c/corlera01.html,22,60,,,2.0,6.2,.316,,,,2.0,6.2,.316,1.3,2.0,.615,,,,1.8,,,,1.4,5.2
17278,Bill Gabor,1270,/players/g/gaborbi01.html,27,56,,,4.0,12.0,.337,,,,4.0,12.0,.337,2.8,4.1,.689,,,,1.9,,,,3.5,10.9
17279,Alex Hannum,1270,/players/h/hannual01.html,26,64,,,2.8,7.6,.363,,,,2.8,7.6,.363,2.0,2.9,.688,,,,2.0,,,,4.1,7.5
17280,Andrew Levane,1270,/players/l/levanan01.html,29,60,,,2.3,7.0,.333,,,,2.3,7.0,.333,0.9,1.4,.635,,,,2.6,,,,1.8,5.5
17281,Johnny Macknowski,1270,/players/m/macknjo01.html,27,59,,,2.6,7.8,.333,,,,2.6,7.8,.333,2.2,3.0,.736,,,,1.1,,,,2.2,7.4
17282,Ed Peterson,1270,/players/p/petered01.html,25,62,,,2.7,6.3,.428,,,,2.7,6.3,.428,1.8,3.0,.600,,,,0.5,,,,3.2,7.2
17283,George Ratkovicz,1270,/players/r/ratkoge01.html,27,62,,,2.6,7.1,.369,,,,2.6,7.1,.369,3.4,5.6,.606,,,,2.0,,,,3.2,8.6
17284,Dolph Schayes,1270,/players/s/schaydo01.html,21,64,,,5.4,14.1,.385,,,,5.4,14.1,.385,5.9,7.6,.774,,,,4.0,,,,3.5,16.8
17285,Al Cervi,1270,/players/c/cervial01.html,32,56,,,2.6,7.7,.332,,,,2.6,7.7,.332,5.1,6.2,.829,,,,4.7,,,,4.0,10.2
17286,Eric Bledsoe,1271,/players/b/bledser01.html,25,67,67,34.4,5.8,12.7,.459,1.1,3.3,.352,4.7,9.4,.496,4.4,5.5,.805,0.9,4.5,5.4,6.1,1.7,0.6,3.4,2.4,17.2
17287,Goran Dragic,1271,/players/d/dragigo01.html,28,52,52,33.4,6.5,13.1,.501,1.3,3.6,.355,5.3,9.5,.556,1.9,2.5,.746,1.0,2.6,3.6,4.1,1.0,0.2,2.2,2.3,16.2
17288,Brandon Knight,1271,/players/k/knighbr03.html,23,10,9,32.5,5.0,13.3,.376,2.1,6.1,.344,2.9,7.2,.403,2.3,2.7,.852,0.2,1.9,2.1,4.5,0.5,0.1,2.1,2.0,14.4
17289,Markieff Morris,1271,/players/m/morrima02.html,25,68,68,31.0,6.3,13.4,.467,0.7,2.3,.316,5.5,11.1,.497,2.0,2.7,.746,1.3,4.5,5.8,2.2,1.3,0.5,2.0,2.9,15.3
17290,P.J. Tucker,1271,/players/t/tuckepj01.html,29,64,49,29.8,3.2,7.2,.446,1.1,3.2,.350,2.1,4.0,.523,1.3,1.7,.764,1.4,5.0,6.4,1.5,1.3,0.3,1.2,2.2,8.8
